mese,categoria,bucket_ritardo_arrivo,minuti_anticipo,count,minuti_ritardo
2024-06,EC,"(-1,0]",0.0,12,0.0
2024-06,EC,"(-10,-5]",199.0,31,0.0
2024-06,EC,"(-15,-10]",10.0,1,0.0
2024-06,EC,"(-5,-1]",176.0,74,0.0
2024-06,EC,"(0,1]",0.0,28,28.0
2024-06,EC,"(1,5]",0.0,94,305.0
2024-06,EC,"(10,15]",0.0,48,621.0
2024-06,EC,"(15,30]",0.0,32,690.0
2024-06,EC,"(30,60]",0.0,28,1145.0
2024-06,EC,"(5,10]",0.0,80,629.0
2024-06,EC,"(60,120]",0.0,9,645.0
2024-06,EC,> 120,0.0,7,1105.0
2024-06,EC,missing,0.0,3,0.0
2024-06,EN,"(-10,-5]",5.0,1,0.0
2024-06,EN,"(-5,-1]",4.0,2,0.0
2024-06,EN,"(0,1]",0.0,2,2.0
2024-06,EN,"(1,5]",0.0,2,8.0
2024-06,EN,"(10,15]",0.0,1,13.0
2024-06,EN,"(15,30]",0.0,5,102.0
2024-06,EN,"(30,60]",0.0,8,360.0
2024-06,EN,"(5,10]",0.0,6,49.0
2024-06,EN,"(60,120]",0.0,4,322.0
2024-06,EN,> 120,0.0,4,949.0
2024-06,EXP,"(-1,0]",0.0,1,0.0
2024-06,EXP,"(-10,-5]",6.0,1,0.0
2024-06,EXP,"(-30,-15]",26.0,1,0.0
2024-06,EXP,"(-5,-1]",9.0,4,0.0
2024-06,EXP,"(-60,-30]",40.0,1,0.0
2024-06,EXP,"(1,5]",0.0,1,4.0
2024-06,EXP,"(10,15]",0.0,1,14.0
2024-06,EXP,"(15,30]",0.0,1,17.0
2024-06,EXP,"(30,60]",0.0,1,38.0
2024-06,EXP,"(5,10]",0.0,2,17.0
2024-06,EXP,> 120,0.0,2,412.0
2024-06,IC,"(-1,0]",0.0,109,0.0
2024-06,IC,"(-10,-5]",1077.0,163,0.0
2024-06,IC,"(-15,-10]",345.0,29,0.0
2024-06,IC,"(-30,-15]",222.0,11,0.0
2024-06,IC,"(-5,-1]",845.0,362,0.0
2024-06,IC,"(-60,-30]",75.0,2,0.0
2024-06,IC,"(0,1]",0.0,111,111.0
2024-06,IC,"(1,5]",0.0,413,1394.0
2024-06,IC,"(10,15]",0.0,169,2189.0
2024-06,IC,"(15,30]",0.0,235,5124.0
2024-06,IC,"(30,60]",0.0,176,7570.0
2024-06,IC,"(5,10]",0.0,348,2720.0
2024-06,IC,"(60,120]",0.0,80,6465.0
2024-06,IC,> 120,0.0,24,4385.0
2024-06,IC,missing,0.0,9,0.0
2024-06,ICN,"(-1,0]",0.0,14,0.0
2024-06,ICN,"(-10,-5]",153.0,22,0.0
2024-06,ICN,"(-15,-10]",116.0,10,0.0
2024-06,ICN,"(-30,-15]",314.0,14,0.0
2024-06,ICN,"(-5,-1]",156.0,67,0.0
2024-06,ICN,"(-60,-30]",50.0,1,0.0
2024-06,ICN,"(0,1]",0.0,18,18.0
2024-06,ICN,"(1,5]",0.0,65,210.0
2024-06,ICN,"(10,15]",0.0,24,307.0
2024-06,ICN,"(15,30]",0.0,35,740.0
2024-06,ICN,"(30,60]",0.0,21,981.0
2024-06,ICN,"(5,10]",0.0,40,310.0
2024-06,ICN,"(60,120]",0.0,10,808.0
2024-06,ICN,> 120,0.0,4,645.0
2024-06,IR,"(30,60]",0.0,1,43.0
2024-06,MET,"(-1,0]",0.0,511,0.0
2024-06,MET,"(-10,-5]",834.0,143,0.0
2024-06,MET,"(-15,-10]",48.0,4,0.0
2024-06,MET,"(-5,-1]",4614.0,2401,0.0
2024-06,MET,"(0,1]",0.0,721,721.0
2024-06,MET,"(1,5]",0.0,747,2114.0
2024-06,MET,"(10,15]",0.0,60,753.0
2024-06,MET,"(15,30]",0.0,55,1208.0
2024-06,MET,"(30,60]",0.0,9,367.0
2024-06,MET,"(5,10]",0.0,127,957.0
2024-06,MET,"(60,120]",0.0,2,141.0
2024-06,MET,missing,0.0,84,0.0
2024-06,NCL,"(-1,0]",0.0,1,0.0
2024-06,NCL,"(-10,-5]",7.0,1,0.0
2024-06,NCL,"(-30,-15]",145.0,6,0.0
2024-06,NCL,"(-5,-1]",1.0,1,0.0
2024-06,NCL,"(-60,-30]",74.0,2,0.0
2024-06,NCL,"(15,30]",0.0,1,19.0
2024-06,NCL,<= -60,61.0,1,0.0
2024-06,NCL,missing,0.0,1,0.0
2024-06,REG,"(-1,0]",0.0,15187,0.0
2024-06,REG,"(-10,-5]",40605.0,6887,0.0
2024-06,REG,"(-15,-10]",6040.0,539,0.0
2024-06,REG,"(-30,-15]",1801.0,106,0.0
2024-06,REG,"(-5,-1]",104748.0,51839,0.0
2024-06,REG,"(-60,-30]",215.0,5,0.0
2024-06,REG,"(0,1]",0.0,19145,19145.0
2024-06,REG,"(1,5]",0.0,39739,123749.0
2024-06,REG,"(10,15]",0.0,3979,50295.0
2024-06,REG,"(15,30]",0.0,3768,80434.0
2024-06,REG,"(30,60]",0.0,1487,61108.0
2024-06,REG,"(5,10]",0.0,11478,85524.0
2024-06,REG,"(60,120]",0.0,360,28898.0
2024-06,REG,<= -60,132.0,2,0.0
2024-06,REG,> 120,0.0,59,10244.0
2024-06,REG,missing,0.0,2053,0.0
2024-06,,"(-1,0]",0.0,209,0.0
2024-06,,"(-10,-5]",3003.0,468,0.0
2024-06,,"(-15,-10]",680.0,63,0.0
2024-06,,"(-30,-15]",144.0,8,0.0
2024-06,,"(-5,-1]",2108.0,911,0.0
2024-06,,"(-60,-30]",138.0,4,0.0
2024-06,,"(0,1]",0.0,312,312.0
2024-06,,"(1,5]",0.0,1240,4213.0
2024-06,,"(10,15]",0.0,506,6437.0
2024-06,,"(15,30]",0.0,618,13482.0
2024-06,,"(30,60]",0.0,426,18198.0
2024-06,,"(5,10]",0.0,822,6350.0
2024-06,,"(60,120]",0.0,242,20023.0
2024-06,,> 120,0.0,116,19344.0
2024-06,,missing,0.0,58,0.0
2024-07,DIR,"(-5,-1]",1.0,1,0.0
2024-07,DIR,"(30,60]",0.0,1,38.0
2024-07,EC,"(-1,0]",0.0,13,0.0
2024-07,EC,"(-10,-5]",272.0,44,0.0
2024-07,EC,"(-5,-1]",247.0,111,0.0
2024-07,EC,"(0,1]",0.0,23,23.0
2024-07,EC,"(1,5]",0.0,101,344.0
2024-07,EC,"(10,15]",0.0,69,883.0
2024-07,EC,"(15,30]",0.0,74,1635.0
2024-07,EC,"(30,60]",0.0,63,2650.0
2024-07,EC,"(5,10]",0.0,92,726.0
2024-07,EC,"(60,120]",0.0,21,1762.0
2024-07,EC,> 120,0.0,2,253.0
2024-07,EC,missing,0.0,4,0.0
2024-07,EN,"(-1,0]",0.0,1,0.0
2024-07,EN,"(-10,-5]",11.0,2,0.0
2024-07,EN,"(-5,-1]",9.0,5,0.0
2024-07,EN,"(0,1]",0.0,2,2.0
2024-07,EN,"(1,5]",0.0,4,15.0
2024-07,EN,"(10,15]",0.0,4,52.0
2024-07,EN,"(15,30]",0.0,11,244.0
2024-07,EN,"(30,60]",0.0,6,266.0
2024-07,EN,"(5,10]",0.0,8,69.0
2024-07,EN,"(60,120]",0.0,7,560.0
2024-07,EN,> 120,0.0,2,382.0
2024-07,EXP,"(-1,0]",0.0,1,0.0
2024-07,EXP,"(-10,-5]",12.0,2,0.0
2024-07,EXP,"(-15,-10]",36.0,3,0.0
2024-07,EXP,"(-30,-15]",27.0,1,0.0
2024-07,EXP,"(-5,-1]",5.0,3,0.0
2024-07,EXP,"(-60,-30]",80.0,2,0.0
2024-07,EXP,"(1,5]",0.0,1,4.0
2024-07,EXP,"(10,15]",0.0,2,25.0
2024-07,EXP,"(15,30]",0.0,1,20.0
2024-07,EXP,"(30,60]",0.0,3,112.0
2024-07,EXP,"(5,10]",0.0,2,18.0
2024-07,EXP,"(60,120]",0.0,1,64.0
2024-07,IC,"(-1,0]",0.0,112,0.0
2024-07,IC,"(-10,-5]",1155.0,178,0.0
2024-07,IC,"(-15,-10]",532.0,46,0.0
2024-07,IC,"(-30,-15]",134.0,7,0.0
2024-07,IC,"(-5,-1]",839.0,371,0.0
2024-07,IC,"(-60,-30]",39.0,1,0.0
2024-07,IC,"(0,1]",0.0,133,133.0
2024-07,IC,"(1,5]",0.0,500,1717.0
2024-07,IC,"(10,15]",0.0,265,3398.0
2024-07,IC,"(15,30]",0.0,377,8246.0
2024-07,IC,"(30,60]",0.0,302,13396.0
2024-07,IC,"(5,10]",0.0,438,3429.0
2024-07,IC,"(60,120]",0.0,111,8753.0
2024-07,IC,<= -60,62.0,1,0.0
2024-07,IC,> 120,0.0,53,10047.0
2024-07,IC,missing,0.0,19,0.0
2024-07,ICN,"(-1,0]",0.0,23,0.0
2024-07,ICN,"(-10,-5]",158.0,25,0.0
2024-07,ICN,"(-15,-10]",125.0,11,0.0
2024-07,ICN,"(-30,-15]",236.0,12,0.0
2024-07,ICN,"(-5,-1]",173.0,73,0.0
2024-07,ICN,"(0,1]",0.0,17,17.0
2024-07,ICN,"(1,5]",0.0,66,229.0
2024-07,ICN,"(10,15]",0.0,31,395.0
2024-07,ICN,"(15,30]",0.0,33,747.0
2024-07,ICN,"(30,60]",0.0,27,1152.0
2024-07,ICN,"(5,10]",0.0,42,322.0
2024-07,ICN,"(60,120]",0.0,17,1416.0
2024-07,ICN,> 120,0.0,7,1156.0
2024-07,IR,"(1,5]",0.0,2,8.0
2024-07,IR,"(10,15]",0.0,1,12.0
2024-07,IR,"(15,30]",0.0,1,20.0
2024-07,IR,"(30,60]",0.0,1,42.0
2024-07,IR,"(5,10]",0.0,1,10.0
2024-07,IR,"(60,120]",0.0,1,88.0
2024-07,MET,"(-1,0]",0.0,832,0.0
2024-07,MET,"(-10,-5]",1209.0,207,0.0
2024-07,MET,"(-15,-10]",115.0,11,0.0
2024-07,MET,"(-30,-15]",18.0,1,0.0
2024-07,MET,"(-5,-1]",6918.0,3637,0.0
2024-07,MET,"(0,1]",0.0,1210,1210.0
2024-07,MET,"(1,5]",0.0,1168,3287.0
2024-07,MET,"(10,15]",0.0,64,803.0
2024-07,MET,"(15,30]",0.0,49,1086.0
2024-07,MET,"(30,60]",0.0,21,838.0
2024-07,MET,"(5,10]",0.0,167,1208.0
2024-07,MET,"(60,120]",0.0,7,655.0
2024-07,MET,> 120,0.0,1,180.0
2024-07,MET,missing,0.0,190,0.0
2024-07,NCL,"(-60,-30]",44.0,1,0.0
2024-07,NCL,"(1,5]",0.0,3,12.0
2024-07,NCL,"(30,60]",0.0,2,93.0
2024-07,NCL,"(5,10]",0.0,1,10.0
2024-07,NCL,"(60,120]",0.0,2,154.0
2024-07,NCL,<= -60,149.0,2,0.0
2024-07,REG,"(-1,0]",0.0,21479,0.0
2024-07,REG,"(-10,-5]",50294.0,8519,0.0
2024-07,REG,"(-15,-10]",6968.0,613,0.0
2024-07,REG,"(-30,-15]",2218.0,131,0.0
2024-07,REG,"(-5,-1]",146134.0,72272,0.0
2024-07,REG,"(-60,-30]",163.0,4,0.0
2024-07,REG,"(0,1]",0.0,26127,26127.0
2024-07,REG,"(1,5]",0.0,53961,168769.0
2024-07,REG,"(10,15]",0.0,5993,75995.0
2024-07,REG,"(15,30]",0.0,5929,126842.0
2024-07,REG,"(30,60]",0.0,2224,89916.0
2024-07,REG,"(5,10]",0.0,16725,125188.0
2024-07,REG,"(60,120]",0.0,425,33392.0
2024-07,REG,<= -60,68.0,1,0.0
2024-07,REG,> 120,0.0,68,10898.0
2024-07,REG,missing,0.0,2634,0.0
2024-07,,"(-1,0]",0.0,558,0.0
2024-07,,"(-10,-5]",4934.0,778,0.0
2024-07,,"(-15,-10]",1170.0,106,0.0
2024-07,,"(-30,-15]",1010.0,48,0.0
2024-07,,"(-5,-1]",4598.0,2024,0.0
2024-07,,"(-60,-30]",1128.0,24,0.0
2024-07,,"(0,1]",0.0,732,732.0
2024-07,,"(1,5]",0.0,3042,10486.0
2024-07,,"(10,15]",0.0,1426,18290.0
2024-07,,"(15,30]",0.0,2304,50562.0
2024-07,,"(30,60]",0.0,1490,62904.0
2024-07,,"(5,10]",0.0,2234,17254.0
2024-07,,"(60,120]",0.0,652,54190.0
2024-07,,<= -60,262.0,4,0.0
2024-07,,> 120,0.0,184,29550.0
2024-07,,missing,0.0,60,0.0
2024-08,DIR,"(0,1]",0.0,1,1.0
2024-08,EC,"(-1,0]",0.0,24,0.0
2024-08,EC,"(-10,-5]",275.0,46,0.0
2024-08,EC,"(-30,-15]",43.0,2,0.0
2024-08,EC,"(-5,-1]",349.0,140,0.0
2024-08,EC,"(0,1]",0.0,36,36.0
2024-08,EC,"(1,5]",0.0,98,346.0
2024-08,EC,"(10,15]",0.0,42,537.0
2024-08,EC,"(15,30]",0.0,55,1154.0
2024-08,EC,"(30,60]",0.0,42,1616.0
2024-08,EC,"(5,10]",0.0,80,629.0
2024-08,EC,"(60,120]",0.0,14,1095.0
2024-08,EC,> 120,0.0,4,578.0
2024-08,EC,missing,0.0,4,0.0
2024-08,EN,"(-1,0]",0.0,2,0.0
2024-08,EN,"(-5,-1]",9.0,4,0.0
2024-08,EN,"(0,1]",0.0,2,2.0
2024-08,EN,"(1,5]",0.0,8,27.0
2024-08,EN,"(15,30]",0.0,6,119.0
2024-08,EN,"(30,60]",0.0,14,735.0
2024-08,EN,"(5,10]",0.0,8,69.0
2024-08,EN,"(60,120]",0.0,5,472.0
2024-08,EN,> 120,0.0,2,406.0
2024-08,EXP,"(-1,0]",0.0,1,0.0
2024-08,EXP,"(-10,-5]",16.0,3,0.0
2024-08,EXP,"(-15,-10]",51.0,4,0.0
2024-08,EXP,"(-30,-15]",45.0,2,0.0
2024-08,EXP,"(-5,-1]",17.0,9,0.0
2024-08,EXP,"(-60,-30]",38.0,1,0.0
2024-08,EXP,"(0,1]",0.0,2,2.0
2024-08,EXP,"(1,5]",0.0,7,21.0
2024-08,EXP,"(10,15]",0.0,3,35.0
2024-08,EXP,"(15,30]",0.0,3,59.0
2024-08,EXP,"(30,60]",0.0,2,76.0
2024-08,EXP,"(5,10]",0.0,13,100.0
2024-08,EXP,> 120,0.0,1,165.0
2024-08,IC,"(-1,0]",0.0,127,0.0
2024-08,IC,"(-10,-5]",1957.0,305,0.0
2024-08,IC,"(-15,-10]",989.0,85,0.0
2024-08,IC,"(-30,-15]",501.0,27,0.0
2024-08,IC,"(-5,-1]",1173.0,505,0.0
2024-08,IC,"(-60,-30]",104.0,3,0.0
2024-08,IC,"(0,1]",0.0,171,171.0
2024-08,IC,"(1,5]",0.0,518,1730.0
2024-08,IC,"(10,15]",0.0,267,3437.0
2024-08,IC,"(15,30]",0.0,342,7501.0
2024-08,IC,"(30,60]",0.0,207,9001.0
2024-08,IC,"(5,10]",0.0,375,2906.0
2024-08,IC,"(60,120]",0.0,116,9540.0
2024-08,IC,> 120,0.0,41,7294.0
2024-08,IC,missing,0.0,7,0.0
2024-08,ICN,"(-1,0]",0.0,31,0.0
2024-08,ICN,"(-10,-5]",375.0,59,0.0
2024-08,ICN,"(-15,-10]",254.0,23,0.0
2024-08,ICN,"(-30,-15]",376.0,18,0.0
2024-08,ICN,"(-5,-1]",246.0,97,0.0
2024-08,ICN,"(-60,-30]",112.0,2,0.0
2024-08,ICN,"(0,1]",0.0,30,30.0
2024-08,ICN,"(1,5]",0.0,65,226.0
2024-08,ICN,"(10,15]",0.0,22,286.0
2024-08,ICN,"(15,30]",0.0,37,826.0
2024-08,ICN,"(30,60]",0.0,22,980.0
2024-08,ICN,"(5,10]",0.0,34,267.0
2024-08,ICN,"(60,120]",0.0,11,908.0
2024-08,ICN,<= -60,60.0,1,0.0
2024-08,ICN,> 120,0.0,1,152.0
2024-08,IR,"(-5,-1]",5.0,2,0.0
2024-08,IR,"(1,5]",0.0,1,2.0
2024-08,IR,"(10,15]",0.0,1,13.0
2024-08,IR,"(15,30]",0.0,2,50.0
2024-08,IR,"(5,10]",0.0,2,14.0
2024-08,IR,"(60,120]",0.0,2,147.0
2024-08,MET,"(-1,0]",0.0,906,0.0
2024-08,MET,"(-10,-5]",1844.0,311,0.0
2024-08,MET,"(-15,-10]",339.0,31,0.0
2024-08,MET,"(-30,-15]",34.0,2,0.0
2024-08,MET,"(-5,-1]",7465.0,3884,0.0
2024-08,MET,"(0,1]",0.0,1254,1254.0
2024-08,MET,"(1,5]",0.0,1104,3026.0
2024-08,MET,"(10,15]",0.0,41,522.0
2024-08,MET,"(15,30]",0.0,32,680.0
2024-08,MET,"(30,60]",0.0,12,497.0
2024-08,MET,"(5,10]",0.0,130,959.0
2024-08,MET,"(60,120]",0.0,1,62.0
2024-08,MET,missing,0.0,66,0.0
2024-08,NCL,"(-30,-15]",58.0,3,0.0
2024-08,NCL,"(-5,-1]",2.0,1,0.0
2024-08,NCL,"(-60,-30]",38.0,1,0.0
2024-08,NCL,"(1,5]",0.0,1,5.0
2024-08,NCL,"(10,15]",0.0,1,14.0
2024-08,NCL,"(15,30]",0.0,1,20.0
2024-08,NCL,"(30,60]",0.0,2,118.0
2024-08,NCL,"(60,120]",0.0,4,349.0
2024-08,NCL,<= -60,61.0,1,0.0
2024-08,NCL,> 120,0.0,1,187.0
2024-08,REG,"(-1,0]",0.0,21571,0.0
2024-08,REG,"(-10,-5]",59570.0,9974,0.0
2024-08,REG,"(-15,-10]",8190.0,727,0.0
2024-08,REG,"(-30,-15]",2238.0,130,0.0
2024-08,REG,"(-5,-1]",151687.0,75049,0.0
2024-08,REG,"(-60,-30]",165.0,4,0.0
2024-08,REG,"(0,1]",0.0,25347,25347.0
2024-08,REG,"(1,5]",0.0,45456,138175.0
2024-08,REG,"(10,15]",0.0,3700,46768.0
2024-08,REG,"(15,30]",0.0,3774,80812.0
2024-08,REG,"(30,60]",0.0,1477,60696.0
2024-08,REG,"(5,10]",0.0,11071,82307.0
2024-08,REG,"(60,120]",0.0,376,29715.0
2024-08,REG,> 120,0.0,44,6945.0
2024-08,REG,missing,0.0,647,0.0
2024-08,,"(-1,0]",0.0,566,0.0
2024-08,,"(-10,-5]",8732.0,1330,0.0
2024-08,,"(-15,-10]",4114.0,354,0.0
2024-08,,"(-30,-15]",3164.0,170,0.0
2024-08,,"(-5,-1]",5852.0,2494,0.0
2024-08,,"(-60,-30]",388.0,12,0.0
2024-08,,"(0,1]",0.0,846,846.0
2024-08,,"(1,5]",0.0,2916,9718.0
2024-08,,"(10,15]",0.0,996,12688.0
2024-08,,"(15,30]",0.0,1322,28730.0
2024-08,,"(30,60]",0.0,826,35042.0
2024-08,,"(5,10]",0.0,1806,14006.0
2024-08,,"(60,120]",0.0,304,24882.0
2024-08,,> 120,0.0,82,13446.0
2024-08,,missing,0.0,14,0.0
2024-09,EC,"(-1,0]",0.0,15,0.0
2024-09,EC,"(-10,-5]",405.0,66,0.0
2024-09,EC,"(-15,-10]",104.0,9,0.0
2024-09,EC,"(-5,-1]",381.0,163,0.0
2024-09,EC,"(0,1]",0.0,35,35.0
2024-09,EC,"(1,5]",0.0,121,398.0
2024-09,EC,"(10,15]",0.0,82,1069.0
2024-09,EC,"(15,30]",0.0,123,2564.0
2024-09,EC,"(30,60]",0.0,68,2791.0
2024-09,EC,"(5,10]",0.0,105,832.0
2024-09,EC,"(60,120]",0.0,35,3081.0
2024-09,EC,> 120,0.0,3,505.0
2024-09,EC,missing,0.0,9,0.0
2024-09,EN,"(-1,0]",0.0,1,0.0
2024-09,EN,"(-10,-5]",9.0,1,0.0
2024-09,EN,"(-15,-10]",10.0,1,0.0
2024-09,EN,"(-30,-15]",77.0,4,0.0
2024-09,EN,"(-5,-1]",16.0,7,0.0
2024-09,EN,"(0,1]",0.0,2,2.0
2024-09,EN,"(1,5]",0.0,5,18.0
2024-09,EN,"(10,15]",0.0,6,77.0
2024-09,EN,"(15,30]",0.0,10,233.0
2024-09,EN,"(30,60]",0.0,8,307.0
2024-09,EN,"(5,10]",0.0,16,120.0
2024-09,EN,"(60,120]",0.0,4,342.0
2024-09,EN,> 120,0.0,6,1041.0
2024-09,EXP,"(-1,0]",0.0,1,0.0
2024-09,EXP,"(-10,-5]",8.0,1,0.0
2024-09,EXP,"(-15,-10]",23.0,2,0.0
2024-09,EXP,"(-5,-1]",6.0,3,0.0
2024-09,EXP,"(-60,-30]",39.0,1,0.0
2024-09,EXP,"(0,1]",0.0,4,4.0
2024-09,EXP,"(1,5]",0.0,5,17.0
2024-09,EXP,"(10,15]",0.0,1,14.0
2024-09,EXP,"(15,30]",0.0,4,78.0
2024-09,EXP,"(30,60]",0.0,2,101.0
2024-09,EXP,"(5,10]",0.0,5,42.0
2024-09,EXP,"(60,120]",0.0,1,74.0
2024-09,EXP,> 120,0.0,1,161.0
2024-09,IC,"(-1,0]",0.0,87,0.0
2024-09,IC,"(-10,-5]",1561.0,241,0.0
2024-09,IC,"(-15,-10]",803.0,71,0.0
2024-09,IC,"(-30,-15]",847.0,40,0.0
2024-09,IC,"(-5,-1]",1047.0,445,0.0
2024-09,IC,"(-60,-30]",129.0,4,0.0
2024-09,IC,"(0,1]",0.0,171,171.0
2024-09,IC,"(1,5]",0.0,584,1943.0
2024-09,IC,"(10,15]",0.0,248,3192.0
2024-09,IC,"(15,30]",0.0,311,6765.0
2024-09,IC,"(30,60]",0.0,208,8911.0
2024-09,IC,"(5,10]",0.0,416,3217.0
2024-09,IC,"(60,120]",0.0,75,6126.0
2024-09,IC,> 120,0.0,20,3405.0
2024-09,IC,missing,0.0,6,0.0
2024-09,ICN,"(-1,0]",0.0,25,0.0
2024-09,ICN,"(-10,-5]",340.0,53,0.0
2024-09,ICN,"(-15,-10]",162.0,14,0.0
2024-09,ICN,"(-30,-15]",329.0,15,0.0
2024-09,ICN,"(-5,-1]",242.0,95,0.0
2024-09,ICN,"(0,1]",0.0,21,21.0
2024-09,ICN,"(1,5]",0.0,60,179.0
2024-09,ICN,"(10,15]",0.0,22,282.0
2024-09,ICN,"(15,30]",0.0,27,601.0
2024-09,ICN,"(30,60]",0.0,22,933.0
2024-09,ICN,"(5,10]",0.0,34,271.0
2024-09,ICN,"(60,120]",0.0,17,1417.0
2024-09,ICN,> 120,0.0,5,743.0
2024-09,IR,"(1,5]",0.0,2,6.0
2024-09,IR,"(15,30]",0.0,4,82.0
2024-09,IR,"(30,60]",0.0,1,43.0
2024-09,IR,"(60,120]",0.0,1,71.0
2024-09,MET,"(-1,0]",0.0,806,0.0
2024-09,MET,"(-10,-5]",1187.0,189,0.0
2024-09,MET,"(-15,-10]",225.0,21,0.0
2024-09,MET,"(-30,-15]",18.0,1,0.0
2024-09,MET,"(-5,-1]",5307.0,2850,0.0
2024-09,MET,"(0,1]",0.0,1094,1094.0
2024-09,MET,"(1,5]",0.0,1176,3339.0
2024-09,MET,"(10,15]",0.0,50,615.0
2024-09,MET,"(15,30]",0.0,33,684.0
2024-09,MET,"(30,60]",0.0,10,424.0
2024-09,MET,"(5,10]",0.0,183,1306.0
2024-09,MET,"(60,120]",0.0,3,189.0
2024-09,MET,missing,0.0,95,0.0
2024-09,NCL,"(-10,-5]",18.0,3,0.0
2024-09,NCL,"(-30,-15]",26.0,1,0.0
2024-09,NCL,"(-60,-30]",48.0,1,0.0
2024-09,NCL,"(60,120]",0.0,4,411.0
2024-09,NCL,<= -60,202.0,3,0.0
2024-09,NCL,> 120,0.0,4,738.0
2024-09,NCL,missing,0.0,1,0.0
2024-09,REG,"(-1,0]",0.0,19667,0.0
2024-09,REG,"(-10,-5]",48781.0,8159,0.0
2024-09,REG,"(-15,-10]",6828.0,604,0.0
2024-09,REG,"(-30,-15]",2199.0,128,0.0
2024-09,REG,"(-5,-1]",136795.0,68180,0.0
2024-09,REG,"(-60,-30]",125.0,3,0.0
2024-09,REG,"(0,1]",0.0,25665,25665.0
2024-09,REG,"(1,5]",0.0,57371,181252.0
2024-09,REG,"(10,15]",0.0,5965,75371.0
2024-09,REG,"(15,30]",0.0,6124,130958.0
2024-09,REG,"(30,60]",0.0,2327,95479.0
2024-09,REG,"(5,10]",0.0,18171,135493.0
2024-09,REG,"(60,120]",0.0,636,50373.0
2024-09,REG,> 120,0.0,59,9081.0
2024-09,REG,missing,0.0,2676,0.0
2024-09,,"(-1,0]",0.0,614,0.0
2024-09,,"(-10,-5]",4842.0,780,0.0
2024-09,,"(-15,-10]",1004.0,92,0.0
2024-09,,"(-30,-15]",114.0,6,0.0
2024-09,,"(-5,-1]",4780.0,2136,0.0
2024-09,,"(-60,-30]",394.0,8,0.0
2024-09,,"(0,1]",0.0,784,784.0
2024-09,,"(1,5]",0.0,3176,10706.0
2024-09,,"(10,15]",0.0,1410,18048.0
2024-09,,"(15,30]",0.0,2006,43730.0
2024-09,,"(30,60]",0.0,1230,51514.0
2024-09,,"(5,10]",0.0,2448,18934.0
2024-09,,"(60,120]",0.0,440,35654.0
2024-09,,> 120,0.0,86,13626.0
2024-09,,missing,0.0,36,0.0
2024-10,DIR,"(10,15]",0.0,1,11.0
2024-10,EC,"(-1,0]",0.0,15,0.0
2024-10,EC,"(-10,-5]",643.0,104,0.0
2024-10,EC,"(-15,-10]",133.0,12,0.0
2024-10,EC,"(-5,-1]",514.0,198,0.0
2024-10,EC,"(0,1]",0.0,42,42.0
2024-10,EC,"(1,5]",0.0,149,483.0
2024-10,EC,"(10,15]",0.0,104,1351.0
2024-10,EC,"(15,30]",0.0,119,2560.0
2024-10,EC,"(30,60]",0.0,75,3184.0
2024-10,EC,"(5,10]",0.0,134,1045.0
2024-10,EC,"(60,120]",0.0,26,2209.0
2024-10,EC,> 120,0.0,12,1658.0
2024-10,EC,missing,0.0,5,0.0
2024-10,EN,"(-1,0]",0.0,2,0.0
2024-10,EN,"(-10,-5]",48.0,7,0.0
2024-10,EN,"(-15,-10]",63.0,5,0.0
2024-10,EN,"(-30,-15]",84.0,5,0.0
2024-10,EN,"(-5,-1]",12.0,5,0.0
2024-10,EN,"(0,1]",0.0,5,5.0
2024-10,EN,"(1,5]",0.0,14,52.0
2024-10,EN,"(10,15]",0.0,12,157.0
2024-10,EN,"(15,30]",0.0,22,506.0
2024-10,EN,"(30,60]",0.0,5,218.0
2024-10,EN,"(5,10]",0.0,2,13.0
2024-10,EN,"(60,120]",0.0,3,253.0
2024-10,EN,> 120,0.0,14,2837.0
2024-10,EXP,"(-1,0]",0.0,2,0.0
2024-10,EXP,"(-10,-5]",7.0,1,0.0
2024-10,EXP,"(-30,-15]",19.0,1,0.0
2024-10,EXP,"(-5,-1]",5.0,2,0.0
2024-10,EXP,"(-60,-30]",36.0,1,0.0
2024-10,EXP,"(0,1]",0.0,2,2.0
2024-10,EXP,"(1,5]",0.0,6,22.0
2024-10,EXP,"(10,15]",0.0,1,15.0
2024-10,EXP,"(15,30]",0.0,3,55.0
2024-10,EXP,"(30,60]",0.0,2,119.0
2024-10,EXP,"(5,10]",0.0,4,29.0
2024-10,EXP,"(60,120]",0.0,4,317.0
2024-10,IC,"(-1,0]",0.0,123,0.0
2024-10,IC,"(-10,-5]",1486.0,230,0.0
2024-10,IC,"(-15,-10]",607.0,53,0.0
2024-10,IC,"(-30,-15]",500.0,24,0.0
2024-10,IC,"(-5,-1]",1082.0,456,0.0
2024-10,IC,"(-60,-30]",180.0,4,0.0
2024-10,IC,"(0,1]",0.0,177,177.0
2024-10,IC,"(1,5]",0.0,573,1948.0
2024-10,IC,"(10,15]",0.0,278,3582.0
2024-10,IC,"(15,30]",0.0,315,6769.0
2024-10,IC,"(30,60]",0.0,155,6452.0
2024-10,IC,"(5,10]",0.0,458,3546.0
2024-10,IC,"(60,120]",0.0,80,6607.0
2024-10,IC,> 120,0.0,31,4664.0
2024-10,IC,missing,0.0,17,0.0
2024-10,ICN,"(-1,0]",0.0,29,0.0
2024-10,ICN,"(-10,-5]",400.0,61,0.0
