mese,categoria,cod_stazione,ruolo,bucket_ritardo_arrivo,count,minuti_ritardo,minuti_anticipo
2026-02,REG,S00228,arrivo,"(0,1]",3,3,0
2026-02,REG,S00228,arrivo,"(1,5]",2,5,0
2026-02,REG,S00228,arrivo,"(5,10]",5,32,0
2026-02,REG,S00228,partenza,"(-1,0]",1,0,0
2026-02,REG,S00228,partenza,"(-5,-1]",4,0,7
2026-02,REG,S00228,partenza,"(0,1]",1,1,0
2026-02,REG,S00228,partenza,"(1,5]",2,4,0
2026-02,REG,S00228,partenza,"(15,30]",1,16,0
2026-02,REG,S00228,partenza,"(5,10]",1,7,0
2026-02,REG,S00232,arrivo,"(-1,0]",1,0,0
2026-02,REG,S00232,arrivo,"(-10,-5]",2,0,14
2026-02,REG,S00232,arrivo,"(-5,-1]",5,0,5
2026-02,REG,S00232,arrivo,"(0,1]",1,1,0
2026-02,REG,S00232,arrivo,"(1,5]",5,16,0
2026-02,REG,S00232,arrivo,"(30,60]",1,40,0
2026-02,REG,S00232,arrivo,"(5,10]",1,7,0
2026-02,REG,S00232,partenza,"(-1,0]",2,0,0
2026-02,REG,S00232,partenza,"(-10,-5]",2,0,11
2026-02,REG,S00232,partenza,"(-5,-1]",10,0,28
2026-02,REG,S00232,partenza,"(0,1]",1,1,0
2026-02,REG,S00232,partenza,"(1,5]",1,3,0
2026-02,REG,S00232,partenza,"(15,30]",1,26,0
2026-02,REG,S00232,partenza,"(5,10]",2,13,0
2026-02,REG,S00240,arrivo,"(-1,0]",2,0,0
2026-02,REG,S00240,arrivo,"(0,1]",2,2,0
2026-02,REG,S00240,arrivo,"(1,5]",2,4,0
2026-02,REG,S00240,arrivo,"(5,10]",1,8,0
2026-02,REG,S00240,partenza,"(-1,0]",2,0,0
2026-02,REG,S00240,partenza,"(-5,-1]",1,0,1
2026-02,REG,S00240,partenza,"(0,1]",1,1,0
2026-02,REG,S00240,partenza,"(1,5]",3,7,0
2026-02,REG,S00245,arrivo,"(-1,0]",1,0,0
2026-02,REG,S00245,arrivo,"(-5,-1]",2,0,3
2026-02,REG,S00245,arrivo,"(0,1]",1,1,0
2026-02,REG,S00245,arrivo,"(1,5]",2,7,0
2026-02,REG,S00245,arrivo,"(10,15]",1,13,0
2026-02,REG,S00245,arrivo,"(5,10]",3,19,0
2026-02,REG,S00245,partenza,"(-5,-1]",3,0,5
2026-02,REG,S00245,partenza,"(0,1]",3,3,0
2026-02,REG,S00245,partenza,"(1,5]",1,3,0
2026-02,REG,S00245,partenza,"(5,10]",3,23,0
2026-02,REG,S00248,arrivo,"(-1,0]",8,0,0
2026-02,REG,S00248,arrivo,"(-10,-5]",2,0,13
2026-02,REG,S00248,arrivo,"(-5,-1]",28,0,42
2026-02,REG,S00248,arrivo,"(0,1]",12,12,0
2026-02,REG,S00248,arrivo,"(1,5]",14,39,0
2026-02,REG,S00248,arrivo,"(10,15]",1,15,0
2026-02,REG,S00248,arrivo,"(15,30]",1,21,0
2026-02,REG,S00248,arrivo,"(30,60]",1,49,0
2026-02,REG,S00248,arrivo,"(5,10]",4,31,0
2026-02,REG,S00248,arrivo,"(60,120]",1,66,0
2026-02,REG,S00248,partenza,"(-1,0]",10,0,0
2026-02,REG,S00248,partenza,"(-10,-5]",2,0,14
2026-02,REG,S00248,partenza,"(-5,-1]",36,0,57
2026-02,REG,S00248,partenza,"(0,1]",7,7,0
2026-02,REG,S00248,partenza,"(1,5]",10,42,0
2026-02,REG,S00248,partenza,"(10,15]",1,12,0
2026-02,REG,S00248,partenza,"(15,30]",1,19,0
2026-02,REG,S00248,partenza,"(30,60]",2,82,0
2026-02,REG,S00248,partenza,"(5,10]",3,22,0
2026-02,REG,S00248,partenza,> 120,1,146,0
2026-02,REG,S00260,arrivo,"(-1,0]",1,0,0
2026-02,REG,S00260,arrivo,"(-5,-1]",5,0,6
2026-02,REG,S00260,arrivo,"(0,1]",2,2,0
2026-02,REG,S00260,arrivo,"(5,10]",1,10,0
2026-02,REG,S00260,partenza,"(-1,0]",1,0,0
2026-02,REG,S00260,partenza,"(-10,-5]",1,0,5
2026-02,REG,S00260,partenza,"(-5,-1]",4,0,9
2026-02,REG,S00260,partenza,"(0,1]",1,1,0
2026-02,REG,S00260,partenza,"(1,5]",2,4,0
2026-02,REG,S00260,partenza,"(5,10]",1,7,0
2026-02,REG,S00452,arrivo,"(-1,0]",1,0,0
2026-02,REG,S00452,arrivo,"(-5,-1]",4,0,9
2026-02,REG,S00452,arrivo,"(0,1]",1,1,0
2026-02,REG,S00452,arrivo,"(1,5]",2,4,0
2026-02,REG,S00452,arrivo,"(30,60]",1,46,0
2026-02,REG,S00452,arrivo,"(5,10]",1,6,0
2026-02,REG,S00452,partenza,"(-1,0]",2,0,0
2026-02,REG,S00452,partenza,"(-5,-1]",2,0,6
2026-02,REG,S00452,partenza,"(0,1]",2,2,0
2026-02,REG,S00452,partenza,"(1,5]",6,22,0
2026-02,REG,S00462,arrivo,"(-1,0]",3,0,0
2026-02,REG,S00462,arrivo,"(-5,-1]",8,0,14
2026-02,REG,S00462,arrivo,"(0,1]",2,2,0
2026-02,REG,S00462,arrivo,"(1,5]",5,15,0
2026-02,REG,S00462,arrivo,"(10,15]",1,11,0
2026-02,REG,S00462,arrivo,"(5,10]",1,8,0
2026-02,REG,S00462,partenza,"(-1,0]",6,0,0
2026-02,REG,S00462,partenza,"(-5,-1]",5,0,8
2026-02,REG,S00462,partenza,"(0,1]",4,4,0
2026-02,REG,S00462,partenza,"(1,5]",4,11,0
2026-02,REG,S00462,partenza,"(5,10]",4,25,0
2026-02,REG,S00470,arrivo,"(-1,0]",2,0,0
2026-02,REG,S00470,arrivo,"(-10,-5]",3,0,18
2026-02,REG,S00470,arrivo,"(-5,-1]",10,0,28
2026-02,REG,S00470,arrivo,"(0,1]",3,3,0
2026-02,REG,S00470,arrivo,"(1,5]",3,7,0
2026-02,REG,S00470,arrivo,"(10,15]",1,11,0
2026-02,REG,S00470,arrivo,"(5,10]",1,6,0
2026-02,REG,S00470,partenza,"(-1,0]",2,0,0
2026-02,REG,S00470,partenza,"(-10,-5]",1,0,6
2026-02,REG,S00470,partenza,"(-5,-1]",4,0,8
2026-02,REG,S00470,partenza,"(0,1]",2,2,0
2026-02,REG,S00470,partenza,"(1,5]",7,18,0
2026-02,REG,S00470,partenza,"(10,15]",1,11,0
2026-02,REG,S00470,partenza,"(15,30]",4,91,0
2026-02,REG,S00470,partenza,"(30,60]",1,38,0
2026-02,REG,S00470,partenza,"(5,10]",3,20,0
2026-02,REG,S00470,partenza,"(60,120]",1,66,0
2026-02,REG,S00500,arrivo,"(-5,-1]",1,0,1
2026-02,REG,S00500,arrivo,"(0,1]",3,3,0
2026-02,REG,S00500,arrivo,"(1,5]",3,8,0
2026-02,REG,S00500,arrivo,"(5,10]",1,8,0
2026-02,REG,S00500,partenza,"(-1,0]",1,0,0
2026-02,REG,S00500,partenza,"(-5,-1]",5,0,13
2026-02,REG,S00500,partenza,"(0,1]",3,3,0
2026-02,REG,S00500,partenza,"(1,5]",5,13,0
2026-02,REG,S00500,partenza,"(10,15]",1,13,0
2026-02,REG,S00500,partenza,"(5,10]",1,7,0
2026-02,REG,S00517,arrivo,"(-1,0]",1,0,0
2026-02,REG,S00517,arrivo,"(-10,-5]",1,0,5
2026-02,REG,S00517,arrivo,"(-5,-1]",7,0,24
2026-02,REG,S00517,arrivo,"(1,5]",6,23,0
2026-02,REG,S00517,arrivo,"(15,30]",1,26,0
2026-02,REG,S00517,arrivo,"(5,10]",2,13,0
2026-02,REG,S00517,partenza,"(-1,0]",1,0,0
2026-02,REG,S00517,partenza,"(-5,-1]",3,0,3
2026-02,REG,S00517,partenza,"(0,1]",2,2,0
2026-02,REG,S00517,partenza,"(1,5]",3,12,0
2026-02,REG,S00517,partenza,"(5,10]",1,7,0
2026-02,REG,S00606,arrivo,"(-1,0]",1,0,0
2026-02,REG,S00606,arrivo,"(-10,-5]",2,0,13
2026-02,REG,S00606,arrivo,"(-5,-1]",9,0,22
2026-02,REG,S00606,arrivo,"(0,1]",3,3,0
2026-02,REG,S00606,arrivo,"(1,5]",4,15,0
2026-02,REG,S00606,arrivo,"(15,30]",1,16,0
2026-02,REG,S00606,arrivo,"(30,60]",1,31,0
2026-02,REG,S00606,arrivo,"(5,10]",2,13,0
2026-02,REG,S00606,partenza,"(-1,0]",4,0,0
2026-02,REG,S00606,partenza,"(-10,-5]",1,0,6
2026-02,REG,S00606,partenza,"(-5,-1]",13,0,33
2026-02,REG,S00606,partenza,"(0,1]",1,1,0
2026-02,REG,S00606,partenza,"(1,5]",1,2,0
2026-02,REG,S00606,partenza,"(10,15]",2,29,0
2026-02,REG,S00610,arrivo,"(-1,0]",2,0,0
2026-02,REG,S00610,arrivo,"(-10,-5]",1,0,5
2026-02,REG,S00610,arrivo,"(-5,-1]",5,0,13
2026-02,REG,S00610,arrivo,"(0,1]",4,4,0
2026-02,REG,S00610,arrivo,"(1,5]",3,6,0
2026-02,REG,S00610,partenza,"(-1,0]",3,0,0
2026-02,REG,S00610,partenza,"(-5,-1]",4,0,6
2026-02,REG,S00610,partenza,"(0,1]",1,1,0
2026-02,REG,S00610,partenza,"(1,5]",3,9,0
2026-02,REG,S00617,arrivo,"(-10,-5]",1,0,5
2026-02,REG,S00617,arrivo,"(-5,-1]",5,0,12
2026-02,REG,S00617,arrivo,"(0,1]",1,1,0
2026-02,REG,S00617,partenza,"(-10,-5]",2,0,13
2026-02,REG,S00617,partenza,"(-5,-1]",4,0,12
2026-02,REG,S00617,partenza,"(0,1]",1,1,0
2026-02,REG,S00742,arrivo,"(5,10]",1,8,0
2026-02,REG,S00742,partenza,"(-1,0]",1,0,0
2026-02,REG,S00821,arrivo,"(0,1]",1,1,0
2026-02,REG,S00821,partenza,"(-1,0]",1,0,0
2026-02,REG,S00825,arrivo,"(-1,0]",2,0,0
2026-02,REG,S00825,arrivo,"(-5,-1]",2,0,2
2026-02,REG,S00825,arrivo,"(0,1]",3,3,0
2026-02,REG,S00825,arrivo,"(1,5]",1,2,0
2026-02,REG,S00825,arrivo,"(5,10]",1,9,0
2026-02,REG,S00825,partenza,"(-1,0]",2,0,0
2026-02,REG,S00825,partenza,"(-5,-1]",4,0,7
2026-02,REG,S00825,partenza,"(0,1]",1,1,0
2026-02,REG,S00825,partenza,"(1,5]",1,4,0
2026-02,REG,S00825,partenza,"(10,15]",1,13,0
2026-02,REG,S00867,arrivo,"(-1,0]",1,0,0
2026-02,REG,S00867,arrivo,"(-5,-1]",3,0,4
2026-02,REG,S00867,arrivo,"(0,1]",2,2,0
2026-02,REG,S00867,arrivo,"(1,5]",3,8,0
2026-02,REG,S00867,arrivo,"(15,30]",1,24,0
2026-02,REG,S00867,arrivo,"(5,10]",1,10,0
2026-02,REG,S00867,partenza,"(-5,-1]",7,0,12
2026-02,REG,S00867,partenza,"(0,1]",1,1,0
2026-02,REG,S00867,partenza,"(1,5]",1,2,0
2026-02,REG,S00867,partenza,"(15,30]",1,17,0
2026-02,REG,S00867,partenza,"(30,60]",1,31,0
2026-02,REG,S00884,arrivo,"(-1,0]",1,0,0
2026-02,REG,S00884,arrivo,"(-5,-1]",5,0,13
2026-02,REG,S00884,arrivo,"(0,1]",2,2,0
2026-02,REG,S00884,arrivo,"(1,5]",4,8,0
2026-02,REG,S00884,arrivo,"(10,15]",1,13,0
2026-02,REG,S00884,partenza,"(-5,-1]",1,0,1
2026-02,REG,S00884,partenza,"(0,1]",3,3,0
2026-02,REG,S00884,partenza,"(1,5]",3,8,0
2026-02,REG,S00884,partenza,"(5,10]",1,8,0
2026-02,REG,S01003,arrivo,"(-1,0]",1,0,0
2026-02,REG,S01003,arrivo,"(-10,-5]",2,0,16
2026-02,REG,S01003,arrivo,"(-15,-10]",1,0,12
2026-02,REG,S01003,arrivo,"(-5,-1]",6,0,13
2026-02,REG,S01003,arrivo,"(0,1]",4,4,0
2026-02,REG,S01003,arrivo,"(1,5]",4,14,0
2026-02,REG,S01003,arrivo,"(15,30]",3,69,0
2026-02,REG,S01003,arrivo,"(30,60]",1,38,0
2026-02,REG,S01003,arrivo,"(5,10]",1,9,0
2026-02,REG,S01003,arrivo,> 120,1,146,0
2026-02,REG,S01003,partenza,"(-1,0]",1,0,0
2026-02,REG,S01003,partenza,"(-5,-1]",3,0,5
2026-02,REG,S01003,partenza,"(0,1]",1,1,0
2026-02,REG,S01003,partenza,"(1,5]",6,23,0
2026-02,REG,S01003,partenza,"(10,15]",3,35,0
2026-02,REG,S01003,partenza,"(15,30]",2,42,0
2026-02,REG,S01003,partenza,"(30,60]",3,105,0
2026-02,REG,S01003,partenza,"(5,10]",5,38,0
2026-02,REG,S01020,arrivo,"(-1,0]",1,0,0
2026-02,REG,S01020,arrivo,"(-5,-1]",2,0,5
2026-02,REG,S01020,arrivo,"(0,1]",2,2,0
2026-02,REG,S01020,arrivo,"(1,5]",8,33,0
2026-02,REG,S01020,arrivo,"(5,10]",2,18,0
2026-02,REG,S01020,partenza,"(-1,0]",2,0,0
2026-02,REG,S01020,partenza,"(-5,-1]",3,0,5
2026-02,REG,S01020,partenza,"(0,1]",3,3,0
2026-02,REG,S01020,partenza,"(1,5]",6,17,0
2026-02,REG,S01020,partenza,"(10,15]",1,14,0
2026-02,REG,S01020,partenza,"(15,30]",1,29,0
2026-02,REG,S01030,arrivo,"(-1,0]",7,0,0
2026-02,REG,S01030,arrivo,"(-10,-5]",1,0,5
2026-02,REG,S01030,arrivo,"(-5,-1]",13,0,24
2026-02,REG,S01030,arrivo,"(0,1]",7,7,0
2026-02,REG,S01030,arrivo,"(1,5]",16,56,0
2026-02,REG,S01030,arrivo,"(10,15]",1,15,0
2026-02,REG,S01030,arrivo,"(15,30]",1,18,0
2026-02,REG,S01030,arrivo,"(5,10]",7,49,0
2026-02,REG,S01030,partenza,"(-1,0]",5,0,0
2026-02,REG,S01030,partenza,"(-5,-1]",28,0,58
2026-02,REG,S01030,partenza,"(0,1]",8,8,0
2026-02,REG,S01030,partenza,"(1,5]",10,34,0
2026-02,REG,S01030,partenza,"(10,15]",1,11,0
2026-02,REG,S01030,partenza,"(15,30]",1,16,0
2026-02,REG,S01030,partenza,"(30,60]",1,32,0
2026-02,REG,S01030,partenza,"(5,10]",3,21,0
2026-02,REG,S01059,arrivo,"(-1,0]",13,0,0
2026-02,REG,S01059,arrivo,"(-5,-1]",30,0,46
2026-02,REG,S01059,arrivo,"(0,1]",17,17,0
2026-02,REG,S01059,arrivo,"(1,5]",11,30,0
2026-02,REG,S01059,arrivo,"(5,10]",1,6,0
2026-02,REG,S01059,partenza,"(-1,0]",19,0,0
2026-02,REG,S01059,partenza,"(-5,-1]",20,0,39
2026-02,REG,S01059,partenza,"(0,1]",12,12,0
2026-02,REG,S01059,partenza,"(1,5]",18,57,0
2026-02,REG,S01059,partenza,"(5,10]",3,22,0
2026-02,REG,S01062,arrivo,"(-5,-1]",1,0,2
2026-02,REG,S01062,arrivo,"(1,5]",1,5,0
2026-02,REG,S01062,arrivo,"(5,10]",1,6,0
2026-02,REG,S01062,partenza,"(-5,-1]",1,0,4
2026-02,REG,S01062,partenza,"(1,5]",1,2,0
2026-02,REG,S01066,arrivo,"(-1,0]",56,0,0
2026-02,REG,S01066,arrivo,"(-5,-1]",32,0,41
2026-02,REG,S01066,arrivo,"(0,1]",35,35,0
2026-02,REG,S01066,arrivo,"(1,5]",57,163,0
2026-02,REG,S01066,arrivo,"(10,15]",1,12,0
2026-02,REG,S01066,arrivo,"(15,30]",4,70,0
2026-02,REG,S01066,arrivo,"(5,10]",7,55,0
2026-02,REG,S01066,partenza,"(-1,0]",61,0,0
2026-02,REG,S01066,partenza,"(-10,-5]",2,0,12
2026-02,REG,S01066,partenza,"(-5,-1]",48,0,92
2026-02,REG,S01066,partenza,"(0,1]",31,31,0
2026-02,REG,S01066,partenza,"(1,5]",48,138,0
2026-02,REG,S01066,partenza,"(10,15]",1,14,0
2026-02,REG,S01066,partenza,"(15,30]",3,79,0
2026-02,REG,S01066,partenza,"(30,60]",1,31,0
2026-02,REG,S01066,partenza,"(5,10]",7,50,0
2026-02,REG,S01086,arrivo,"(10,15]",1,14,0
2026-02,REG,S01113,arrivo,"(-1,0]",1,0,0
2026-02,REG,S01113,arrivo,"(-5,-1]",1,0,2
2026-02,REG,S01113,arrivo,"(0,1]",2,2,0
2026-02,REG,S01113,arrivo,"(1,5]",7,26,0
2026-02,REG,S01113,arrivo,"(10,15]",1,11,0
2026-02,REG,S01113,arrivo,"(5,10]",2,15,0
2026-02,REG,S01113,partenza,"(-1,0]",1,0,0
2026-02,REG,S01113,partenza,"(-10,-5]",1,0,5
2026-02,REG,S01113,partenza,"(-5,-1]",5,0,13
2026-02,REG,S01113,partenza,"(0,1]",1,1,0
2026-02,REG,S01113,partenza,"(1,5]",2,7,0
2026-02,REG,S01113,partenza,"(15,30]",1,19,0
2026-02,REG,S01113,partenza,"(5,10]",3,22,0
2026-02,REG,S01138,arrivo,"(15,30]",1,20,0
2026-02,REG,S01146,arrivo,"(-1,0]",25,0,0
2026-02,REG,S01146,arrivo,"(-5,-1]",7,0,7
2026-02,REG,S01146,arrivo,"(0,1]",11,11,0
2026-02,REG,S01146,arrivo,"(1,5]",12,32,0
2026-02,REG,S01146,arrivo,"(15,30]",1,17,0
2026-02,REG,S01146,partenza,"(-1,0]",14,0,0
2026-02,REG,S01146,partenza,"(-5,-1]",30,0,37
2026-02,REG,S01146,partenza,"(0,1]",7,7,0
2026-02,REG,S01146,partenza,"(1,5]",4,12,0
2026-02,REG,S01146,partenza,"(10,15]",1,13,0
2026-02,REG,S01146,partenza,"(5,10]",1,7,0
2026-02,REG,S01200,arrivo,"(-1,0]",1,0,0
2026-02,REG,S01200,arrivo,"(-5,-1]",4,0,4
2026-02,REG,S01200,arrivo,"(0,1]",5,5,0
2026-02,REG,S01200,arrivo,"(1,5]",4,14,0
2026-02,REG,S01200,arrivo,"(10,15]",2,24,0
2026-02,REG,S01200,arrivo,"(5,10]",1,6,0
2026-02,REG,S01200,partenza,"(-1,0]",1,0,0
2026-02,REG,S01200,partenza,"(-5,-1]",2,0,3
2026-02,REG,S01200,partenza,"(0,1]",2,2,0
2026-02,REG,S01200,partenza,"(1,5]",10,29,0
2026-02,REG,S01200,partenza,"(10,15]",1,12,0
2026-02,REG,S01200,partenza,"(15,30]",1,26,0
2026-02,REG,S01200,partenza,"(5,10]",1,9,0
2026-02,REG,S01205,arrivo,"(-1,0]",3,0,0
2026-02,REG,S01205,arrivo,"(-5,-1]",12,0,16
2026-02,REG,S01205,arrivo,"(0,1]",8,8,0
2026-02,REG,S01205,arrivo,"(1,5]",11,29,0
2026-02,REG,S01205,arrivo,"(10,15]",2,27,0
2026-02,REG,S01205,arrivo,"(30,60]",1,40,0
2026-02,REG,S01205,arrivo,"(5,10]",8,63,0
2026-02,REG,S01205,partenza,"(-1,0]",1,0,0
2026-02,REG,S01205,partenza,"(-10,-5]",6,0,30
2026-02,REG,S01205,partenza,"(-5,-1]",28,0,77
2026-02,REG,S01205,partenza,"(0,1]",4,4,0
2026-02,REG,S01205,partenza,"(1,5]",3,13,0
2026-02,REG,S01205,partenza,"(10,15]",1,12,0
2026-02,REG,S01205,partenza,"(15,30]",1,30,0
2026-02,REG,S01205,partenza,"(5,10]",1,6,0
2026-02,REG,S01301,arrivo,"(-1,0]",5,0,0
2026-02,REG,S01301,arrivo,"(-5,-1]",36,0,73
2026-02,REG,S01301,arrivo,"(0,1]",3,3,0
2026-02,REG,S01301,arrivo,"(1,5]",7,23,0
2026-02,REG,S01301,arrivo,"(30,60]",1,43,0
2026-02,REG,S01301,arrivo,"(5,10]",2,16,0
2026-02,REG,S01301,partenza,"(-1,0]",2,0,0
2026-02,REG,S01301,partenza,"(-5,-1]",11,0,19
2026-02,REG,S01301,partenza,"(0,1]",7,7,0
2026-02,REG,S01301,partenza,"(1,5]",10,29,0
2026-02,REG,S01301,partenza,"(5,10]",5,38,0
2026-02,REG,S01307,arrivo,"(-1,0]",4,0,0
2026-02,REG,S01307,arrivo,"(-5,-1]",25,0,33
2026-02,REG,S01307,arrivo,"(0,1]",7,7,0
2026-02,REG,S01307,arrivo,"(1,5]",13,40,0
2026-02,REG,S01307,arrivo,"(10,15]",3,38,0
2026-02,REG,S01307,arrivo,"(15,30]",1,24,0
2026-02,REG,S01307,arrivo,"(30,60]",1,31,0
2026-02,REG,S01307,arrivo,"(5,10]",3,21,0
2026-02,REG,S01307,partenza,"(-1,0]",4,0,0
2026-02,REG,S01307,partenza,"(-10,-5]",1,0,5
2026-02,REG,S01307,partenza,"(-5,-1]",23,0,40
2026-02,REG,S01307,partenza,"(0,1]",7,7,0
2026-02,REG,S01307,partenza,"(1,5]",16,54,0
2026-02,REG,S01307,partenza,"(5,10]",2,12,0
2026-02,REG,S01308,arrivo,"(0,1]",1,1,0
2026-02,REG,S01308,partenza,"(-1,0]",1,0,0
2026-02,REG,S01308,partenza,"(-5,-1]",11,0,23
2026-02,REG,S01308,partenza,"(0,1]",2,2,0
2026-02,REG,S01308,partenza,"(1,5]",3,10,0
2026-02,REG,S01308,partenza,"(30,60]",1,43,0
2026-02,REG,S01308,partenza,"(5,10]",2,16,0
2026-02,REG,S01315,partenza,"(5,10]",1,10,0
2026-02,REG,S01316,arrivo,"(-1,0]",6,0,0
2026-02,REG,S01316,arrivo,"(-10,-5]",2,0,12
2026-02,REG,S01316,arrivo,"(-5,-1]",26,0,65
2026-02,REG,S01316,arrivo,"(0,1]",4,4,0
2026-02,REG,S01316,arrivo,"(1,5]",2,6,0
2026-02,REG,S01316,partenza,"(-1,0]",9,0,0
2026-02,REG,S01316,partenza,"(-5,-1]",4,0,4
2026-02,REG,S01316,partenza,"(0,1]",6,6,0
2026-02,REG,S01316,partenza,"(1,5]",15,49,0
2026-02,REG,S01316,partenza,"(10,15]",1,12,0
2026-02,REG,S01316,partenza,"(15,30]",1,20,0
2026-02,REG,S01316,partenza,"(5,10]",3,21,0
2026-02,REG,S01318,arrivo,"(-5,-1]",2,0,3
2026-02,REG,S01318,arrivo,"(15,30]",1,21,0
2026-02,REG,S01318,partenza,"(0,1]",1,1,0
2026-02,REG,S01322,arrivo,"(1,5]",2,5,0
2026-02,REG,S01322,partenza,"(0,1]",1,1,0
2026-02,REG,S01322,partenza,"(1,5]",1,4,0
2026-02,REG,S01326,arrivo,"(-1,0]",4,0,0
2026-02,REG,S01326,arrivo,"(-5,-1]",13,0,29
2026-02,REG,S01326,arrivo,"(0,1]",7,7,0
2026-02,REG,S01326,arrivo,"(1,5]",15,49,0
2026-02,REG,S01326,arrivo,"(10,15]",1,14,0
2026-02,REG,S01326,arrivo,"(15,30]",1,17,0
2026-02,REG,S01326,arrivo,"(5,10]",4,32,0
2026-02,REG,S01326,partenza,"(-1,0]",6,0,0
2026-02,REG,S01326,partenza,"(-10,-5]",2,0,11
2026-02,REG,S01326,partenza,"(-15,-10]",2,0,22
2026-02,REG,S01326,partenza,"(-5,-1]",17,0,38
2026-02,REG,S01326,partenza,"(0,1]",3,3,0
2026-02,REG,S01326,partenza,"(1,5]",11,31,0
2026-02,REG,S01326,partenza,"(10,15]",1,12,0
2026-02,REG,S01326,partenza,"(15,30]",1,28,0
2026-02,REG,S01326,partenza,"(30,60]",1,40,0
2026-02,REG,S01326,partenza,"(5,10]",1,9,0
2026-02,REG,S01400,arrivo,"(-1,0]",1,0,0
2026-02,REG,S01400,arrivo,"(-5,-1]",6,0,7
2026-02,REG,S01400,arrivo,"(0,1]",6,6,0
2026-02,REG,S01400,arrivo,"(1,5]",6,18,0
2026-02,REG,S01400,arrivo,"(5,10]",1,6,0
2026-02,REG,S01400,partenza,"(-1,0]",1,0,0
2026-02,REG,S01400,partenza,"(-5,-1]",3,0,3
2026-02,REG,S01400,partenza,"(0,1]",5,5,0
2026-02,REG,S01400,partenza,"(1,5]",9,28,0
2026-02,REG,S01400,partenza,"(5,10]",1,6,0
2026-02,REG,S01420,arrivo,"(-1,0]",1,0,0
2026-02,REG,S01420,arrivo,"(-5,-1]",3,0,3
2026-02,REG,S01420,arrivo,"(0,1]",5,5,0
2026-02,REG,S01420,arrivo,"(1,5]",9,28,0
2026-02,REG,S01420,arrivo,"(5,10]",1,6,0
2026-02,REG,S01420,partenza,"(-1,0]",1,0,0
2026-02,REG,S01420,partenza,"(-5,-1]",6,0,7
2026-02,REG,S01420,partenza,"(0,1]",6,6,0
2026-02,REG,S01420,partenza,"(1,5]",6,18,0
2026-02,REG,S01420,partenza,"(5,10]",1,6,0
2026-02,REG,S01430,arrivo,"(-10,-5]",1,0,5
2026-02,REG,S01430,arrivo,"(-5,-1]",1,0,3
2026-02,REG,S01430,arrivo,"(0,1]",2,2,0
2026-02,REG,S01430,arrivo,"(1,5]",2,7,0
2026-02,REG,S01430,arrivo,"(5,10]",2,13,0
2026-02,REG,S01430,partenza,"(-5,-1]",4,0,4
2026-02,REG,S01430,partenza,"(0,1]",3,3,0
2026-02,REG,S01430,partenza,"(1,5]",1,3,0
2026-02,REG,S01437,arrivo,"(15,30]",1,20,0
2026-02,REG,S01437,partenza,"(15,30]",1,26,0
2026-02,REG,S01440,arrivo,"(-1,0]",5,0,0
2026-02,REG,S01440,arrivo,"(-5,-1]",9,0,11
2026-02,REG,S01440,arrivo,"(0,1]",6,6,0
2026-02,REG,S01440,arrivo,"(1,5]",11,31,0
2026-02,REG,S01440,arrivo,"(10,15]",1,13,0
2026-02,REG,S01440,arrivo,"(15,30]",1,18,0
2026-02,REG,S01440,arrivo,"(5,10]",2,15,0
2026-02,REG,S01440,partenza,"(-1,0]",4,0,0
2026-02,REG,S01440,partenza,"(-5,-1]",14,0,19
2026-02,REG,S01440,partenza,"(0,1]",4,4,0
2026-02,REG,S01440,partenza,"(1,5]",12,31,0
2026-02,REG,S01440,partenza,"(10,15]",1,13,0
2026-02,REG,S01440,partenza,"(5,10]",2,17,0
2026-02,REG,S01458,arrivo,"(-5,-1]",4,0,5
2026-02,REG,S01458,arrivo,"(0,1]",2,2,0
2026-02,REG,S01458,arrivo,"(1,5]",2,6,0
2026-02,REG,S01458,partenza,"(0,1]",2,2,0
2026-02,REG,S01458,partenza,"(1,5]",6,16,0
2026-02,REG,S01458,partenza,"(5,10]",1,7,0
2026-02,REG,S01511,arrivo,"(15,30]",1,16,0
2026-02,REG,S01511,partenza,"(0,1]",1,1,0
2026-02,REG,S01520,arrivo,"(-1,0]",4,0,0
2026-02,REG,S01520,arrivo,"(-10,-5]",2,0,10
2026-02,REG,S01520,arrivo,"(-5,-1]",46,0,85
2026-02,REG,S01520,arrivo,"(0,1]",10,10,0
2026-02,REG,S01520,arrivo,"(1,5]",5,15,0
2026-02,REG,S01520,arrivo,"(10,15]",1,14,0
2026-02,REG,S01520,arrivo,"(15,30]",1,16,0
2026-02,REG,S01520,arrivo,"(5,10]",2,13,0
2026-02,REG,S01520,partenza,"(-1,0]",9,0,0
2026-02,REG,S01520,partenza,"(-5,-1]",25,0,29
2026-02,REG,S01520,partenza,"(0,1]",19,19,0
2026-02,REG,S01520,partenza,"(1,5]",13,44,0
2026-02,REG,S01520,partenza,"(10,15]",1,14,0
2026-02,REG,S01520,partenza,"(15,30]",1,22,0
2026-02,REG,S01520,partenza,"(30,60]",1,35,0
2026-02,REG,S01520,partenza,"(5,10]",2,12,0
2026-02,REG,S01524,arrivo,"(15,30]",1,23,0
2026-02,REG,S01524,partenza,"(5,10]",1,10,0
2026-02,REG,S01528,arrivo,"(-1,0]",2,0,0
2026-02,REG,S01528,arrivo,"(-5,-1]",9,0,9
2026-02,REG,S01528,arrivo,"(0,1]",6,6,0
2026-02,REG,S01528,arrivo,"(1,5]",14,48,0
